DATAFLOW,LAST UPDATE,freq,unit,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,European Union - 27 countries (from 2020),2000,25660,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,European Union - 27 countries (from 2020),2001,26170,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,European Union - 27 countries (from 2020),2002,26390,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,European Union - 27 countries (from 2020),2003,26530,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,European Union - 27 countries (from 2020),2004,27110,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,European Union - 27 countries (from 2020),2005,27530,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,European Union - 27 countries (from 2020),2006,28410,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,European Union - 27 countries (from 2020),2007,29200,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,European Union - 27 countries (from 2020),2008,29280,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,European Union - 27 countries (from 2020),2009,27970,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,European Union - 27 countries (from 2020),2010,28520,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,European Union - 27 countries (from 2020),2011,29030,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,European Union - 27 countries (from 2020),2012,28770,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,European Union - 27 countries (from 2020),2013,28740,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,European Union - 27 countries (from 2020),2014,29180,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,European Union - 27 countries (from 2020),2015,29810,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,European Union - 27 countries (from 2020),2016,30330,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,European Union - 27 countries (from 2020),2017,31140,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,European Union - 27 countries (from 2020),2018,31730,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,European Union - 27 countries (from 2020),2019,32270,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,European Union - 27 countries (from 2020),2020,30510,b,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,European Union - 27 countries (from 2020),2021,32470,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,European Union - 27 countries (from 2020),2022,33420,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,European Union - 27 countries (from 2020),2023,33400,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,European Union - 27 countries (from 2020),2024,33650,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Finland,2000,36230,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Finland,2001,37100,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Finland,2002,37630,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Finland,2003,38300,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Finland,2004,39720,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Finland,2005,40680,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Finland,2006,42150,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Finland,2007,44210,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Finland,2008,44350,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Finland,2009,40570,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Finland,2010,41660,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Finland,2011,42460,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Finland,2012,41620,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Finland,2013,41020,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Finland,2014,40650,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Finland,2015,40700,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Finland,2016,41640,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Finland,2017,42910,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Finland,2018,43360,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Finland,2019,43910,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Finland,2020,42740,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Finland,2021,43800,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Finland,2022,44010,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Finland,2023,43280,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Finland,2024,43110,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,France,2000,32030,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,France,2001,32400,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,France,2002,32510,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,France,2003,32600,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,France,2004,33300,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,France,2005,33680,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,France,2006,34360,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,France,2007,35010,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,France,2008,34960,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,France,2009,33800,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,France,2010,34310,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,France,2011,34990,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,France,2012,34880,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,France,2013,34990,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,France,2014,35150,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,France,2015,35370,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,France,2016,35540,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,France,2017,36140,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,France,2018,36570,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,France,2019,37160,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,France,2020,34280,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,France,2021,36470,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,France,2022,37320,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,France,2023,37760,p,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,France,2024,38110,p,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Croatia,2000,8490,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Croatia,2001,9100,b,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Croatia,2002,9620,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Croatia,2003,10150,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Croatia,2004,10570,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Croatia,2005,11020,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Croatia,2006,11570,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Croatia,2007,12160,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Croatia,2008,12400,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Croatia,2009,11570,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Croatia,2010,11440,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Croatia,2011,11470,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Croatia,2012,11270,b,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Croatia,2013,11340,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Croatia,2014,11370,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Croatia,2015,11760,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Croatia,2016,12320,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Croatia,2017,12910,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Croatia,2018,13460,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Croatia,2019,14020,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Croatia,2020,12980,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Croatia,2021,14750,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Croatia,2022,15900,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Croatia,2023,16490,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Croatia,2024,17060,p,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Hungary,2000,8800,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Hungary,2001,9180,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Hungary,2002,9640,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Hungary,2003,10050,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Hungary,2004,10570,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Hungary,2005,11050,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Hungary,2006,11500,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Hungary,2007,11550,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Hungary,2008,11690,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Hungary,2009,10920,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Hungary,2010,11060,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Hungary,2011,11300,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Hungary,2012,11220,b,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Hungary,2013,11490,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Hungary,2014,12040,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Hungary,2015,12530,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Hungary,2016,12880,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Hungary,2017,13460,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Hungary,2018,14240,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Hungary,2019,14980,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Hungary,2020,14370,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Hungary,2021,15470,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Hungary,2022,16160,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Hungary,2023,16050,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Hungary,2024,16190,p,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Ireland,2000,39880,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Ireland,2001,41350,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Ireland,2002,43030,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Ireland,2003,43600,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Ireland,2004,45760,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Ireland,2005,47310,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Ireland,2006,48390,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Ireland,2007,49450,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Ireland,2008,46230,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Ireland,2009,43450,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Ireland,2010,43990,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Ireland,2011,44510,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Ireland,2012,44150,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Ireland,2013,44890,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Ireland,2014,48770,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Ireland,2015,60210,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Ireland,2016,60220,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Ireland,2017,65370,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Ireland,2018,69390,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Ireland,2019,71720,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Ireland,2020,75820,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Ireland,2021,87160,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Ireland,2022,91760,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Ireland,2023,87810,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Ireland,2024,88600,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Iceland,2000,43650,p,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Iceland,2001,44720,p,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Iceland,2002,44570,p,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Iceland,2003,45270,p,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Iceland,2004,48290,p,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Iceland,2005,50880,p,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Iceland,2006,52510,p,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Iceland,2007,55670,p,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Iceland,2008,55580,p,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Iceland,2009,50780,p,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Iceland,2010,50250,p,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Iceland,2011,51310,p,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Iceland,2012,51570,p,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Iceland,2013,52880,p,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Iceland,2014,53280,p,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Iceland,2015,54760,p,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Iceland,2016,57320,p,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Iceland,2017,57910,p,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Iceland,2018,59120,p,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Iceland,2019,58770,p,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Iceland,2020,54190,p,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Iceland,2021,56150,p,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Iceland,2022,59700,p,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Iceland,2023,61180,p,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Iceland,2024,59330,p,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Italy,2000,31090,,
